customer_id,account_length,location_code,intertiol_plan,voice_mail_plan,number_vm_messages,total_day_min,total_day_calls,total_day_charge,total_eve_min,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,customer_service_calls,Churn,charge_per_min_day,charge_per_min_eve,charge_per_min_night,charge_per_min_intl
1128,16.0,547,no,no,0.0,205.6,69.0,34.95,169.5,93.0,14.41,220.1,64.0,9.9,10.9,3.0,2.94,0.0,No,0.16999027237354086,0.08501474926253687,0.04497955474784189,0.2697247706422018
1129,167.0,452,no,no,0.0,169.2,124.0,28.76,173.3,108.0,14.73,216.5,64.0,9.74,12.4,4.0,3.35,4.0,Yes,0.1699763593380615,0.08499711482977496,0.04498845265588915,0.2701612903225806
1130,32.0,445,no,no,0.0,171.2,82.0,29.1,185.6,102.0,15.78,203.3,64.0,9.530160194278846,10.2,7.0,2.75,1.0,No,0.1699766355140187,0.08502155172413793,4.4276930644367924,0.26960784313725494
1131,53.0,452,no,yes,27.0,25.9,119.0,4.4,206.5,96.0,17.55,228.1,64.0,10.26,6.5,7.0,1.76,1.0,No,0.1698841698841699,0.08498789346246974,0.04498027181060938,0.27076923076923076
1132,40.0,547,no,no,0.0,74.7,130.0,15.89,218.2,104.0,16.87,217.0,64.0,9.54,11.3,2.0,3.05,6.0,Yes,0.21271753681392236,0.07731439046746105,0.043963133640552994,0.26991150442477874
1133,95.0,452,no,no,0.0,263.0,116.0,43.73,247.7,121.0,20.86,178.3,64.0,8.07,7.3,3.0,1.97,2.0,Yes,0.1662737642585551,0.08421477593863545,0.04526079641054403,0.26986301369863014
1134,125.0,445,no,no,0.0,112.0,114.0,19.21,179.2,112.0,14.38,165.6,64.0,7.05,9.2,6.0,2.48,2.0,Yes,0.17151785714285714,0.08024553571428572,0.042572463768115944,0.26956521739130435
1135,115.0,445,no,no,0.0,268.0,115.0,45.56,153.6,106.0,13.06,232.3,65.0,10.45,17.0,1.0,4.59,3.0,No,0.17,0.08502604166666668,0.044984933275936285,0.27
1136,108.0,452,no,no,0.0,215.6,78.0,36.65,195.3,119.0,16.6,194.4,65.0,8.75,3.6,5.0,0.97,1.0,No,0.16999072356215214,0.08499743983614952,0.04501028806584362,0.26944444444444443
1137,105.0,452,yes,no,0.0,150.0,106.0,25.5,293.8,123.0,24.97,250.7,65.0,11.28,10.3,7.0,2.78,3.0,No,0.17,0.08498978897208985,0.044994016753091344,0.2699029126213592
1138,106.0,547,no,no,0.0,159.6,94.0,27.13,276.8,118.0,23.53,223.5,65.0,10.06,8.8,3.0,2.38,0.0,No,0.1699874686716792,0.08500722543352601,0.04501118568232662,0.27045454545454545
1139,31.0,547,no,no,0.0,165.4,84.0,28.12,203.7,107.0,17.31,201.7,65.0,9.08,8.2,1.0,2.21,1.0,No,0.17001209189842806,0.0849779086892489,0.0450173525037184,0.26951219512195124
1140,70.0,547,no,no,0.0,147.1,105.0,25.01,200.0,135.0,17.0,234.9,65.0,10.57,12.5,9.0,3.38,3.0,No,0.17002039428959892,0.085,0.044997871434653045,0.2704
1141,83.0,452,no,no,0.0,178.8,102.0,30.4,167.9,84.0,14.27,178.9,65.0,8.05,8.6,4.0,2.32,3.0,No,0.17002237136465323,0.08499106611078022,0.04499720514253773,0.2697674418604651
1142,162.0,445,no,no,0.0,217.6,87.0,36.99,279.0,71.0,23.72,250.7,65.0,11.28,10.4,4.0,2.81,2.0,Yes,0.16999080882352943,0.0850179211469534,0.044994016753091344,0.2701923076923077
1143,64.0,445,no,no,0.0,219.6,126.0,37.33,303.3,100.0,25.78,154.5,65.0,6.95,9.7,5.0,2.62,1.0,No,0.16999089253187613,0.0849983514671942,0.04498381877022654,0.2701030927835052
1144,172.0,445,no,no,0.0,203.9,109.0,34.66,234.0,123.0,19.89,160.7,65.0,7.23,17.8,4.0,4.81,4.0,No,0.16998528690534573,0.085,0.04499066583696329,0.27022471910112356
1145,88.0,452,no,no,0.0,215.6,115.0,36.65,216.2,85.0,18.38,171.3,65.0,7.71,11.8,1.0,3.19,3.0,No,0.16999072356215214,0.08501387604070305,0.04500875656742557,0.2703389830508474
1146,104.0,445,no,no,0.0,200.2,92.0,34.03,118.7,87.0,10.09,236.6,65.0,10.65,6.0,6.0,1.62,2.0,No,0.16998001998002,0.08500421229991575,0.045012679628064246,0.27
1147,90.0,445,no,yes,39.0,94.8,89.0,16.12,219.1,91.0,18.62,197.4,65.0,8.88,11.4,5.0,3.08,1.0,No,0.17004219409282703,0.08498402555910543,0.044984802431610946,0.27017543859649124
1148,101.0,547,no,yes,9.0,160.1,116.0,27.22,210.0,121.0,17.85,139.1,65.0,6.26,10.8,9.0,2.92,0.0,No,0.17001873828856964,0.085,0.045003594536304814,0.27037037037037037
1149,119.0,445,no,no,0.0,279.2,106.0,48.01,229.5,49.0,18.76,199.0,65.0,8.78,9.0,2.0,2.43,0.0,Yes,0.17195558739255015,0.08174291938997821,0.04412060301507537,0.27
1150,77.0,452,no,no,0.0,163.0,112.0,27.71,219.1,89.0,18.62,233.4,66.0,10.5,6.7,3.0,1.81,2.0,No,0.17,0.08498402555910543,0.04498714652956298,0.2701492537313433
1151,44.0,452,no,no,0.0,308.6,139.0,52.46,150.8,94.0,12.82,198.7,66.0,8.94,7.3,3.0,1.97,4.0,Yes,0.1699935191186001,0.0850132625994695,0.044992450931051836,0.26986301369863014
1152,51.0,547,no,no,0.0,214.8,94.0,36.52,149.7,58.0,12.72,283.4,66.0,12.75,10.2,5.0,2.75,0.0,No,0.17001862197392925,0.08496993987975952,0.044989414255469304,0.26960784313725494
1153,164.0,547,no,yes,30.0,238.8,100.0,40.6,230.0,121.0,19.55,206.3,66.0,9.28,13.2,8.0,3.56,1.0,No,0.17001675041876047,0.085,0.04498303441589917,0.2696969696969697
1154,93.0,452,no,no,0.0,173.0,131.0,29.41,190.4,108.0,16.18,290.0,66.0,13.05,10.4,2.0,2.81,0.0,No,0.17,0.08497899159663864,0.045000000000000005,0.2701923076923077
1155,140.0,445,no,no,0.0,162.6,98.0,27.64,206.2,109.0,17.53,141.6,66.0,6.37,8.2,2.0,2.21,1.0,No,0.16998769987699877,0.0850145489815713,0.04498587570621469,0.26951219512195124
1156,102.0,547,yes,no,0.0,224.2,81.0,38.11,243.3,90.0,20.68,147.8,66.0,6.65,12.0,8.0,3.24,3.0,No,0.1699821587867975,0.08499794492396218,0.04499323410013532,0.27
1157,126.0,452,no,no,0.0,103.7,93.0,17.63,127.0,107.0,10.8,329.3,66.0,14.82,14.4,1.0,3.89,0.0,No,0.1700096432015429,0.08503937007874016,0.04500455511691467,0.2701388888888889
1158,103.0,452,no,no,0.0,173.5,83.0,29.5,244.3,65.0,20.77,221.6,66.0,9.97,9.7,2.0,2.62,3.0,No,0.17002881844380405,0.08501841997544003,0.04499097472924188,0.2701030927835052
1159,177.0,445,no,no,0.0,84.9,77.0,14.43,257.5,109.0,21.89,210.5,66.0,9.47,7.5,5.0,2.03,2.0,No,0.16996466431095406,0.08500970873786408,0.04498812351543943,0.27066666666666667
1160,80.0,547,no,no,0.0,203.7,92.0,34.63,216.4,97.0,18.39,154.2,66.0,6.94,7.6,5.0,2.05,2.0,No,0.17000490918016695,0.0849815157116451,0.0450064850843061,0.26973684210526316
1161,87.0,452,no,no,0.0,146.3,108.0,24.87,171.8,102.0,14.6,167.5,66.0,7.54,5.3,9.0,1.43,1.0,No,0.16999316473000683,0.0849825378346915,0.045014925373134326,0.269811320754717
1162,117.0,547,no,no,0.0,158.7,84.0,26.98,181.7,91.0,15.44,177.3,67.0,7.98,7.7,10.0,2.08,2.0,No,0.17000630119722748,0.08497523390203633,0.045008460236886635,0.2701298701298701
1163,140.0,452,no,no,0.0,149.7,71.0,25.45,212.5,97.0,18.06,245.9,67.0,11.07,12.6,4.0,3.4,3.0,No,0.17000668002672012,0.08498823529411764,0.045018300122000816,0.2698412698412698
1164,99.0,445,no,no,0.0,155.3,93.0,26.4,265.7,95.0,22.58,145.7,67.0,6.56,12.4,4.0,3.35,0.0,No,0.16999356084996778,0.08498306360557019,0.04502402196293755,0.2701612903225806
1165,113.0,445,no,no,0.0,193.8,99.0,32.95,221.4,125.0,18.82,172.3,67.0,7.75,10.6,6.0,2.86,1.0,No,0.17002063983488133,0.08500451671183379,0.04497968659315148,0.269811320754717
1166,205.0,547,no,no,0.0,49.9,123.0,8.48,150.7,81.0,12.81,188.2,67.0,8.47,10.1,4.0,2.73,2.0,No,0.16993987975951905,0.08500331785003319,0.045005313496280556,0.2702970297029703
1167,56.0,452,yes,no,0.0,177.7,114.0,30.21,215.6,110.0,18.33,236.7,67.0,10.65,10.5,5.0,2.84,1.0,No,0.17000562746201464,0.08501855287569572,0.0449936628643853,0.2704761904761905
1168,130.0,452,no,yes,45.0,174.5,120.0,29.67,217.5,95.0,18.49,220.3,67.0,9.91,12.2,2.0,3.29,1.0,No,0.17002865329512895,0.08501149425287356,0.04498411257376305,0.269672131147541
1169,107.0,547,yes,no,0.0,273.5,104.0,46.5,183.8,68.0,15.62,153.8,67.0,6.92,11.0,9.0,2.97,2.0,No,0.170018281535649,0.08498367791077258,0.04499349804941482,0.27
1170,64.0,445,no,yes,19.0,291.1,150.0,49.49,226.7,123.0,19.27,219.1,67.0,9.86,7.5,2.0,2.03,1.0,No,0.17001030573686018,0.08500220555800618,0.045002282062984934,0.27066666666666667
1171,89.0,445,no,no,0.0,105.9,151.0,18.0,189.6,142.0,16.12,170.9,67.0,7.69,12.7,7.0,3.43,0.0,No,0.16997167138810199,0.08502109704641352,0.04499707431246343,0.27007874015748035
1172,122.0,452,no,no,0.0,215.6,86.0,36.65,167.8,59.0,14.26,207.0,67.0,9.32,6.4,8.0,1.73,3.0,No,0.16999072356215214,0.08498212157330154,0.045024154589371986,0.27031249999999996
1173,169.0,445,no,no,0.0,142.5,82.0,24.23,231.4,110.0,19.67,131.2,67.0,5.9,10.0,4.0,2.7,2.0,No,0.17003508771929826,0.08500432152117546,0.044969512195121956,0.27
1174,76.0,547,yes,no,0.0,241.0,120.0,40.97,231.8,96.0,19.7,220.2,67.0,9.91,9.9,1.0,2.67,1.0,Yes,0.16999999999999998,0.08498705780845556,0.04500454132606722,0.26969696969696966
1175,96.0,445,no,no,0.0,197.7,68.0,33.61,250.5,53.0,21.29,181.2,67.0,8.15,10.5,3.0,2.84,3.0,No,0.17000505816894285,0.08499001996007984,0.04497792494481237,0.2704761904761905
1176,116.0,452,no,yes,27.0,204.7,118.0,34.8,209.4,91.0,17.8,212.9,67.0,9.58,7.0,2.0,1.89,2.0,No,0.1700048851978505,0.08500477554918816,0.04499765147956787,0.26999999999999996
1177,210.0,445,no,no,0.0,104.6,121.0,17.78,149.5,71.0,12.71,255.1,67.0,11.48,6.5,8.0,1.76,2.0,No,0.16998087954110902,0.08501672240802677,0.04500196001568013,0.27076923076923076
1178,95.0,547,yes,yes,41.0,136.8,91.0,23.26,200.8,61.0,17.07,133.7,67.0,6.02,10.3,9.0,2.78,5.0,Yes,0.17002923976608186,0.08500996015936255,0.04502617801047121,0.2699029126213592
1179,64.0,452,no,yes,22.0,200.4,80.0,34.07,131.1,84.0,11.14,230.7,67.0,10.38,7.6,5.0,2.05,1.0,No,0.17000998003992016,0.08497330282227308,0.04499349804941483,0.26973684210526316
1180,43.0,452,yes,no,0.0,251.5,105.0,42.76,212.8,104.0,18.09,157.8,67.0,7.1,9.3,4.0,2.51,0.0,No,0.17001988071570576,0.08500939849624059,0.04499366286438529,0.2698924731182795
1181,24.0,445,no,no,0.0,151.0,70.0,25.33,126.0,87.0,11.14,224.6,67.0,10.528647219060643,8.6,2.0,2.32,2.0,Yes,0.16774834437086092,0.08841269841269842,0.04687732510712664,0.2697674418604651
1182,44.0,452,no,no,0.0,322.6,133.0,53.46,151.8,90.0,13.82,190.7,67.0,8.94,7.3,2.0,1.97,4.0,Yes,0.1657160570365778,0.09104084321475625,0.04687991609858416,0.26986301369863014
1183,95.0,547,yes,yes,41.0,124.8,90.0,24.26,202.8,56.0,17.07,136.7,67.0,6.02,10.3,10.0,2.78,5.0,Yes,0.19439102564102564,0.08417159763313609,0.04403803950256035,0.2699029126213592
1184,66.0,445,no,yes,40.0,141.7,87.0,24.09,268.3,89.0,22.81,241.3,68.0,10.86,8.5,7.0,2.3,0.0,No,0.17000705716302048,0.08501677226984718,0.045006216328222125,0.27058823529411763
1185,144.0,452,no,no,0.0,133.3,101.0,22.66,255.5,127.0,21.72,228.6,68.0,10.29,11.6,2.0,3.13,0.0,No,0.16999249812453113,0.08500978473581212,0.04501312335958005,0.26982758620689656
1186,70.0,452,no,yes,24.0,249.5,101.0,42.42,259.7,98.0,22.07,222.7,68.0,10.02,9.8,4.0,2.65,1.0,No,0.17002004008016033,0.08498267231420871,0.044993264481365064,0.2704081632653061
1187,102.0,452,no,yes,31.0,125.3,92.0,21.3,141.2,108.0,12.0,168.2,68.0,7.57,6.3,2.0,1.7,3.0,No,0.16999201915403034,0.08498583569405099,0.04500594530321047,0.2698412698412698
1188,81.0,445,no,no,0.0,166.2,102.0,28.25,217.6,112.0,18.5,220.2,68.0,9.91,13.2,2.0,3.56,4.0,No,0.1699759326113117,0.08501838235294118,0.04500454132606722,0.2696969696969697
1189,109.0,452,no,no,0.0,200.1,72.0,34.02,300.9,120.0,25.58,236.0,68.0,10.62,11.9,5.0,3.21,0.0,No,0.17001499250374816,0.08501163177135261,0.045,0.26974789915966385
1190,54.0,445,no,no,0.0,134.3,73.0,22.83,155.5,100.0,13.22,102.1,68.0,4.59,14.7,4.0,3.97,3.0,No,0.16999255398361873,0.08501607717041801,0.04495592556317336,0.27006802721088435
1191,128.0,547,no,no,0.0,187.3,84.0,31.84,270.8,95.0,23.02,206.4,68.0,9.29,10.1,5.0,2.73,1.0,No,0.16999466097170313,0.08500738552437223,0.04500968992248062,0.2702970297029703
1192,128.0,452,no,no,0.0,237.9,125.0,40.44,247.6,93.0,21.05,208.9,68.0,9.4,13.9,4.0,3.75,1.0,Yes,0.1699873896595208,0.08501615508885299,0.044997606510292006,0.2697841726618705
1193,82.0,452,no,yes,24.0,155.2,131.0,26.38,244.5,106.0,20.78,122.4,68.0,5.51,10.7,3.0,2.89,1.0,No,0.16997422680412372,0.08498977505112475,0.04501633986928104,0.27009345794392525
1194,75.0,445,no,no,0.0,147.5,110.0,25.08,191.7,97.0,16.29,135.0,68.0,6.08,16.4,3.0,4.43,2.0,No,0.17003389830508472,0.08497652582159625,0.045037037037037035,0.2701219512195122
1195,127.0,445,no,yes,22.0,166.0,114.0,28.22,174.5,103.0,14.83,244.9,68.0,11.02,10.2,6.0,2.75,1.0,No,0.16999999999999998,0.08498567335243554,0.044997958350347075,0.26960784313725494
1196,96.0,452,no,no,0.0,160.2,117.0,27.23,267.5,67.0,22.74,228.5,68.0,10.28,9.3,5.0,2.51,2.0,No,0.16997503121098628,0.08500934579439252,0.0449890590809628,0.2698924731182795
1197,108.0,452,no,no,0.0,210.6,117.0,35.8,164.2,103.0,13.96,201.4,68.0,9.06,9.4,5.0,2.54,0.0,No,0.16999050332383664,0.08501827040194886,0.04498510427010924,0.2702127659574468
1198,75.0,547,no,yes,41.0,130.9,115.0,22.25,203.4,110.0,17.29,171.7,68.0,7.73,12.4,4.0,3.35,1.0,No,0.1699770817417876,0.08500491642084562,0.04502038439138032,0.2701612903225806
1199,161.0,452,no,no,0.0,151.6,117.0,25.77,219.4,87.0,18.65,224.7,68.0,10.11,4.0,5.0,1.08,1.0,No,0.1699868073878628,0.08500455788514129,0.04499332443257677,0.27
1200,35.0,547,no,yes,27.0,241.7,87.0,41.09,142.0,101.0,12.07,288.9,68.0,13.0,9.4,4.0,2.54,1.0,No,0.1700041373603641,0.085,0.04499826929733472,0.2702127659574468
1201,63.0,547,no,yes,13.0,214.2,61.0,36.41,181.2,88.0,15.4,174.0,68.0,7.83,10.3,2.0,2.78,0.0,No,0.1699813258636788,0.08498896247240618,0.045,0.2699029126213592
1202,70.0,547,no,yes,30.0,143.4,72.0,24.38,170.0,92.0,14.45,127.9,68.0,5.76,9.4,4.0,2.54,3.0,No,0.1700139470013947,0.08499999999999999,0.04503518373729476,0.2702127659574468
1203,180.0,452,no,no,0.0,227.9,112.0,37.23,243.0,95.0,20.25,230.1,68.0,9.72,6.7,4.0,1.81,3.0,Yes,0.16336112329969282,0.08333333333333333,0.04224250325945242,0.2701492537313433
1204,162.0,445,no,no,0.0,229.6,90.0,35.99,271.0,72.0,22.72,243.7,68.0,11.28,10.4,5.0,2.81,2.0,Yes,0.15675087108013938,0.08383763837638376,0.04628641772671317,0.2701923076923077
1205,60.0,452,no,no,0.0,98.2,88.0,16.69,180.5,69.0,15.34,223.6,69.0,10.06,9.3,2.0,2.51,2.0,No,0.169959266802444,0.08498614958448754,0.04499105545617174,0.2698924731182795
1206,24.0,445,no,no,0.0,149.0,73.0,25.33,131.0,81.0,11.14,238.6,69.0,10.74,8.6,3.0,2.32,2.0,Yes,0.16999999999999998,0.0850381679389313,0.04501257334450964,0.2697674418604651
1207,109.0,547,no,yes,35.0,230.5,116.0,39.19,265.8,130.0,22.59,269.7,69.0,12.14,10.6,6.0,2.86,5.0,No,0.17002169197396963,0.08498871331828442,0.04501297738227661,0.269811320754717
1208,87.0,445,no,yes,28.0,143.5,106.0,24.4,223.5,147.0,19.0,175.4,69.0,7.89,11.2,5.0,3.02,0.0,No,0.1700348432055749,0.08501118568232663,0.04498289623717217,0.2696428571428572
1209,189.0,547,no,no,0.0,219.9,80.0,37.38,143.3,117.0,12.18,130.6,69.0,5.88,11.7,7.0,3.16,1.0,No,0.16998635743519783,0.08499651081646893,0.045022970903522204,0.2700854700854701
1210,87.0,547,no,no,0.0,115.4,90.0,19.62,262.6,68.0,22.32,245.7,69.0,11.06,13.1,5.0,3.54,2.0,No,0.17001733102253033,0.08499619192688498,0.045014245014245016,0.2702290076335878
1211,101.0,452,no,no,0.0,231.3,87.0,39.32,224.7,88.0,19.1,214.6,69.0,9.66,7.2,7.0,1.94,1.0,No,0.1699956766104626,0.08500222518914109,0.04501397949673812,0.26944444444444443
1212,64.0,452,yes,no,0.0,146.7,83.0,24.94,148.3,91.0,12.61,238.6,69.0,10.74,12.5,3.0,3.38,3.0,No,0.17000681663258352,0.08503034389750505,0.04501257334450964,0.2704
1213,145.0,452,no,no,0.0,175.8,89.0,29.89,274.3,119.0,23.32,226.6,69.0,10.2,12.4,4.0,3.35,1.0,No,0.17002275312855517,0.08501640539555232,0.04501323918799647,0.2701612903225806
1214,124.0,452,no,no,0.0,254.3,113.0,43.23,78.9,104.0,6.71,153.2,69.0,6.89,11.8,2.0,3.19,2.0,No,0.1699960676366496,0.08504435994930291,0.04497389033942559,0.2703389830508474
1215,161.0,452,no,no,0.0,173.4,100.0,29.48,213.7,74.0,18.16,141.5,69.0,6.37,11.5,4.0,3.11,1.0,No,0.17001153402537486,0.08497894244267666,0.04501766784452297,0.27043478260869563
1216,125.0,445,no,no,0.0,106.1,95.0,18.04,157.6,113.0,13.4,192.5,69.0,8.66,8.1,3.0,2.19,1.0,No,0.1700282752120641,0.0850253807106599,0.044987012987012985,0.27037037037037037
1217,209.0,547,no,no,0.0,255.1,124.0,43.37,230.6,110.0,19.6,218.0,69.0,9.81,8.5,5.0,2.3,3.0,Yes,0.17001176009408075,0.08499566348655682,0.045000000000000005,0.27058823529411763
1218,107.0,452,no,no,0.0,206.9,79.0,35.17,262.4,117.0,22.3,149.3,69.0,6.72,10.7,3.0,2.89,0.0,No,0.16998550024166265,0.08498475609756098,0.0450100468854655,0.27009345794392525
1219,130.0,452,no,no,0.0,176.9,109.0,30.07,90.7,104.0,7.71,238.0,69.0,10.71,9.5,2.0,2.57,1.0,No,0.1699830412662521,0.08500551267916207,0.045000000000000005,0.27052631578947367
1220,112.0,445,no,yes,29.0,198.8,122.0,33.8,238.6,114.0,20.28,289.5,69.0,13.03,11.5,5.0,3.11,1.0,No,0.17002012072434605,0.08499580888516346,0.04500863557858376,0.27043478260869563
1221,84.0,445,no,no,0.0,146.8,133.0,24.96,171.7,73.0,14.59,234.5,69.0,10.55,9.9,3.0,2.67,1.0,No,0.17002724795640325,0.08497379149679675,0.04498933901918977,0.26969696969696966
1222,82.0,452,no,no,0.0,306.3,111.0,52.05,187.0,104.0,15.39,258.1,69.0,12.15,11.7,3.0,3.16,0.0,Yes,0.16993143976493633,0.08229946524064172,0.0470747772181325,0.2700854700854701
1223,61.0,452,no,no,0.0,250.0,130.0,44.2,220.5,129.0,16.89,233.7,69.0,10.56,9.0,4.0,2.43,1.0,Yes,0.1768,0.07659863945578231,0.04518613607188704,0.27
1224,116.0,445,no,no,0.0,146.4,79.0,25.1,169.5,83.0,15.26,166.8,69.0,7.55,9.7,2.0,2.62,6.0,Yes,0.17144808743169399,0.09002949852507375,0.045263788968824936,0.2701030927835052
1225,76.0,547,yes,no,0.0,238.0,124.0,39.97,231.8,92.0,19.7,227.2,69.0,9.91,9.9,1.0,2.67,1.0,Yes,0.16794117647058823,0.08498705780845556,0.04361795774647888,0.26969696969696966
1226,98.0,452,no,no,0.0,231.2,125.0,37.92,296.4,72.0,26.79,195.1,69.0,8.87,12.4,1.0,3.35,0.0,Yes,0.16401384083044984,0.09038461538461538,0.04546386468477703,0.2701612903225806
1227,62.0,445,no,yes,42.0,137.3,95.0,23.34,184.2,94.0,15.66,231.4,70.0,10.41,10.2,3.0,2.75,0.0,No,0.16999271667880553,0.08501628664495114,0.04498703543647364,0.26960784313725494
1228,82.0,452,no,yes,33.0,137.8,95.0,23.43,235.5,128.0,20.02,268.1,70.0,12.06,11.0,6.0,2.97,2.0,No,0.17002902757619737,0.08501061571125265,0.044983215218202165,0.27
1229,86.0,452,no,no,0.0,217.8,93.0,37.03,214.7,95.0,18.25,228.7,70.0,10.29,11.3,7.0,3.05,0.0,No,0.17001836547291094,0.08500232883092688,0.044993441189331,0.26991150442477874
1230,89.0,452,no,no,0.0,82.3,77.0,13.99,167.2,80.0,14.21,194.7,70.0,8.76,7.2,4.0,1.94,1.0,No,0.16998784933171326,0.08498803827751197,0.04499229583975347,0.26944444444444443
1231,120.0,452,no,no,0.0,184.5,103.0,31.37,209.0,86.0,17.77,169.7,70.0,7.64,10.2,6.0,2.75,2.0,No,0.1700271002710027,0.08502392344497607,0.045020624631703005,0.26960784313725494
1232,54.0,445,no,no,0.0,159.8,99.0,27.17,264.0,64.0,22.44,115.7,70.0,5.21,9.7,7.0,2.62,2.0,No,0.1700250312891114,0.085,0.04503025064822817,0.2701030927835052
1233,61.0,452,no,no,0.0,260.0,123.0,44.2,210.5,127.0,17.89,234.7,70.0,10.56,9.0,3.0,2.43,1.0,Yes,0.17,0.08498812351543943,0.04499360886237751,0.27
1234,84.0,547,no,no,0.0,169.5,96.0,28.82,157.6,94.0,13.4,98.2,70.0,4.42,10.6,7.0,2.86,0.0,No,0.17002949852507374,0.0850253807106599,0.045010183299389,0.269811320754717
1235,196.0,452,no,no,0.0,234.0,109.0,39.78,249.5,114.0,21.21,173.1,70.0,7.79,9.1,5.0,2.46,2.0,No,0.17,0.08501002004008017,0.045002888503755056,0.2703296703296703
1236,115.0,452,yes,no,0.0,180.0,119.0,30.6,198.8,126.0,16.9,217.1,70.0,9.77,12.4,3.0,3.35,1.0,No,0.17,0.08501006036217303,0.04500230308613542,0.2701612903225806
1237,139.0,452,no,no,0.0,211.1,103.0,35.89,206.9,108.0,17.59,193.9,70.0,8.73,5.6,4.0,1.51,0.0,No,0.1700142112742776,0.08501691638472691,0.04502320783909232,0.2696428571428572
1238,68.0,452,no,yes,29.0,239.5,82.0,40.72,203.8,105.0,17.32,167.8,70.0,7.55,9.9,6.0,2.67,0.0,No,0.17002087682672234,0.08498527968596663,0.04499404052443384,0.26969696969696966
1239,96.0,547,no,yes,18.0,172.7,86.0,29.36,133.4,113.0,11.34,259.5,70.0,11.68,9.8,3.0,2.65,1.0,No,0.170005790387956,0.08500749625187407,0.045009633911368016,0.2704081632653061
1240,65.0,452,yes,no,0.0,276.9,124.0,47.24,167.8,107.0,12.24,269.9,70.0,11.56,9.2,10.0,2.48,0.0,Yes,0.17060310581437343,0.07294398092967819,0.042830678028899595,0.26956521739130435
1241,146.0,547,no,no,0.0,152.4,104.0,23.53,153.9,117.0,14.51,39.4,70.0,2.13,3.9,10.0,1.05,4.0,Yes,0.15439632545931758,0.09428200129954516,0.05406091370558375,0.2692307692307693
1242,140.0,452,no,no,0.0,131.3,107.0,18.45,253.4,89.0,20.43,207.4,70.0,9.74,7.7,3.0,2.08,4.0,Yes,0.1405178979436405,0.08062352012628256,0.04696239151398264,0.2701298701298701
1243,127.0,547,no,yes,36.0,183.2,117.0,31.14,126.8,76.0,10.78,263.3,71.0,11.85,11.2,8.0,3.02,1.0,No,0.16997816593886464,0.08501577287066246,0.04500569692366122,0.2696428571428572
1244,106.0,452,no,no,0.0,212.9,110.0,36.19,187.0,69.0,15.9,128.1,71.0,5.76,6.3,3.0,1.7,3.0,No,0.16998590887740722,0.08502673796791443,0.04496487119437939,0.2698412698412698
1245,94.0,445,no,no,0.0,136.2,114.0,23.15,165.1,118.0,14.03,137.9,71.0,6.21,9.6,5.0,2.59,0.0,No,0.16997063142437593,0.08497880072683223,0.04503263234227701,0.26979166666666665
1246,68.0,452,no,yes,24.0,176.0,118.0,29.92,277.9,116.0,23.62,174.7,71.0,7.86,14.7,7.0,3.97,1.0,No,0.17,0.08499460237495503,0.044991413852318266,0.27006802721088435
1247,72.0,452,no,yes,37.0,220.0,80.0,37.4,217.3,102.0,18.47,152.8,71.0,6.88,14.7,6.0,3.97,3.0,No,0.16999999999999998,0.0849976990335941,0.0450261780104712,0.27006802721088435
1248,27.0,547,no,no,0.0,72.7,75.0,12.36,208.6,117.0,17.73,65.8,71.0,2.96,9.9,3.0,2.67,1.0,No,0.17001375515818432,0.08499520613614574,0.044984802431610946,0.26969696969696966
1249,81.0,547,no,no,0.0,203.5,89.0,34.6,289.6,69.0,24.62,212.9,71.0,9.58,8.7,3.0,2.35,3.0,No,0.17002457002457003,0.08501381215469613,0.04499765147956787,0.2701149425287357
1250,94.0,547,no,yes,28.0,233.2,88.0,39.64,113.3,102.0,9.63,118.0,71.0,5.31,16.1,4.0,4.35,0.0,No,0.16998284734133792,0.08499558693733451,0.045,0.27018633540372666
1251,73.0,547,no,no,0.0,234.7,102.0,39.9,195.7,110.0,16.63,253.4,71.0,11.4,8.4,8.0,2.27,2.0,No,0.170004260758415,0.08497700562084824,0.04498816101026046,0.2702380952380952
1252,115.0,452,no,yes,26.0,170.5,107.0,28.99,217.2,77.0,18.46,225.7,71.0,10.16,13.6,5.0,3.67,6.0,No,0.17002932551319647,0.08499079189686926,0.04501550731058928,0.2698529411764706
1253,116.0,445,no,no,0.0,159.4,79.0,27.1,179.5,88.0,15.26,167.8,71.0,7.55,9.7,2.0,2.62,6.0,Yes,0.17001254705144292,0.08501392757660167,0.04499404052443384,0.2701030927835052
1254,81.0,452,no,no,0.0,198.4,93.0,33.73,210.9,108.0,17.93,193.3,71.0,8.7,10.4,6.0,2.81,2.0,No,0.17001008064516127,0.08501659554291133,0.04500775995861355,0.2701923076923077
1255,90.0,445,no,no,0.0,142.4,126.0,24.21,126.2,118.0,10.73,274.2,71.0,12.34,4.6,4.0,1.24,1.0,No,0.17001404494382022,0.08502377179080824,0.0450036469730124,0.26956521739130435
1256,124.0,452,no,no,0.0,251.5,85.0,42.76,214.2,98.0,18.21,186.1,71.0,8.37,11.1,6.0,3.0,3.0,No,0.17001988071570576,0.0850140056022409,0.044975819451907574,0.2702702702702703
